Qb_ml_min,Qd_ml_min,Quf_ml_min,Clearance_Urea,Clearance_B12
259.6730177045833,608.5250641124767,13.26584469986239,209.9015558992806,93.8144875580137
480.56335271814237,371.15834768728433,0.6939401631557218,229.26604294441478,87.99565261199051
422.7842640897922,663.6231062287791,19.79875963452037,268.0476531778484,105.5309552264635
433.4709081415955,778.5334213214409,4.28691766871264,269.1289359689252,96.67599214590597
281.59438735503994,321.6676923870258,16.568841429061333,196.62464843446818,91.26694509093683
471.8049401826199,757.5228119343058,14.64312130810785,281.7357239400381,103.75404980543122
408.62958430320185,783.0655491884315,10.017540357768535,266.40094200516774,99.85021614948243
373.62622979094897,671.2344855647541,18.073676423078,255.2592163491556,102.9654658508401
435.4089363486528,307.07095871681463,4.460844012851273,211.21134095534313,87.50030094437864
298.20157760072664,662.7540287772908,14.42926306042095,228.48491329021775,97.3439977235763
491.58830536634514,366.7386740983318,8.79354260949233,234.68742174510194,93.37348349059627
465.0067115005236,363.61819663621867,9.490602130024985,231.6592052978467,93.04741882724068
200.46505538831732,357.4655213874286,11.254515628048907,168.83071148707083,83.9292258624075
429.59756692803705,756.1859422161888,16.090005792242593,273.2914324439554,104.22960514351247
491.721758045534,517.913641523304,3.395857873081194,257.23425012808866,93.6846500563691
384.9339074744495,792.4833045307605,0.1665055272090954,255.67782696938804,92.73801560263836
202.44133083974518,368.72589057600686,3.3122796435985036,167.83943180512304,79.70492529934441
472.5870672483677,324.61994162881194,7.979393901164777,221.90651044530503,90.77623955792461
440.90522883786554,530.8911177309266,1.5374117830999978,249.86393567599802,91.99344044981598
371.14106709254366,592.7029529907165,9.717621120253144,245.34098538404697,96.44044203858259
214.5069779036761,462.97966429848225,16.66177047003297,183.37530390351822,90.52821675686538
213.84233348408603,652.9837352924369,12.273994618123181,187.3961206869596,90.13571700754466
271.747418162005,449.7604368708621,3.240634348850173,201.8191777539163,85.92077766385387
292.15986640147975,586.0922152444807,15.515651119895342,223.13849040911052,96.83849000685181
306.514202755772,395.3408592293292,13.123781663140399,211.61469431032637,92.48542341700316
392.7447708302527,475.1471455680186,3.6279822423250385,235.81922588834334,91.1447463045415
333.6867604210538,568.7530287166333,3.558079260076903,230.42954964310186,90.82267805610113
258.1570228799179,604.4520677153098,10.483414978283761,208.06077915543224,91.94199174018252
200.0984382753933,782.6603223485715,17.361778012994957,182.04310036526158,92.73277188565883
363.57947088168606,332.3900413107381,7.590560381588254,210.31564636214836,88.92454362449818
489.43806278486096,663.2584473672806,9.690974723096609,275.531354977878,99.97123383873154
267.37079250775673,530.5161550712942,4.822833096470651,206.31981468307723,88.03100641895732
448.88694472967734,734.0432808533935,13.281343784177889,274.81170337590504,102.63045371447724
362.310198562591,324.1387501441807,15.888810936829163,213.39582343737246,93.8875533443369
444.1725015918888,733.5698848676291,2.1904001561224495,267.73341366313224,95.12859982424476
225.3899691143161,758.7479882493858,17.734607231339528,197.5196445469486,95.30606713712287
377.1336239385321,412.2782251180865,18.03398180137354,232.63131280357993,98.57806575308086
371.1801526669773,798.1353708916599,13.893298043227428,258.6346272885311,101.34059446228335
322.8119464664443,389.4587187888628,5.0774749274801945,210.74254113983795,87.87283847928069
439.4392490855551,529.8542125316956,0.847588622712645,249.0990106578556,91.49141600735629
212.4303783666665,506.6443431441122,12.099861638738119,182.58919952839543,88.27885833430241
239.90395627743143,651.0738293646219,10.259019864971988,200.86518105221685,91.03801504158436
409.54190402496204,495.1149434028087,3.9739139188899397,241.57190711461234,92.19911197987436
425.0166252567403,572.6696374771511,18.512292555509433,260.704554706985,103.49232077600672
464.3562363574058,587.2233287807285,0.8776185728340224,259.358568710968,92.40822566193421
282.20447214174146,693.0424004496213,3.011250705292665,218.76761232407821,89.57985754575853
309.26293520406864,468.96930169710527,0.995419976284837,214.18403099460613,86.60365437246777
312.6883662706581,788.2523266385714,13.951126728287342,238.3869897811254,98.88168753487841
451.76946343510156,605.0360963444589,17.94286525286452,268.54229709163843,104.26030177657371
280.5211151610124,545.2795047924621,4.478356785396862,212.00357027054113,88.73319256931694
470.49755239341613,782.6317557618008,18.617573529920783,285.1594602825384,106.60427442916824
275.97144746593233,336.7194205284558,1.2784019034277372,189.6242302532993,82.02974312898405
221.57262145317716,529.2846818351023,19.03259870052227,190.3589677985749,93.5537673864696
396.9838413734942,768.0853298709685,15.783688695357236,265.5596337520332,103.19007946660014
495.8967047851221,387.4554119810912,10.194351830041073,240.56788368412413,95.0779838809356
401.82287264221844,699.543246830226,16.495974921299055,263.5556188719734,103.14157628419052
213.0502044182636,797.1372807061937,19.973002420201404,191.16203619128433,95.74333272245273
418.27044711548984,575.5826883421524,14.123445404544707,257.1473566639614,100.45763219313676
382.86548753531713,694.8756289030679,13.75257928337108,256.96851976010214,100.68983813440508
277.5855092730367,599.8671645111717,1.4786355609380597,212.50682876807483,87.4115963795433
266.9780572004249,378.8857171871087,8.749497367490687,196.0394983580093,87.45995099751887
300.94730338646445,773.8899880647474,8.329062532573623,231.08013103146473,94.59103711542623
445.43814435424486,325.07022849936334,3.741953879458728,216.58410083258147,88.00309142284763
356.2698608704666,500.69870489477944,8.054882507428209,233.06243192151953,93.41826506330774
206.57988283769316,336.5185991894428,12.760090101533482,170.64980969446535,84.77566377944393
401.61699893001037,735.0834511366804,16.092026571879085,265.2698447059605,103.2293846587611
237.6946448682553,431.6822219858788,11.2440048344643,190.74829780065036,88.4639005277725
210.21703621143791,397.0228623142212,2.1620239539746433,172.9763508350786,80.29346539109707
285.0604660998034,398.18570870671465,5.972741889656181,202.40575950106887,87.12075552684661
436.79204451553454,392.514652600806,2.5479094209300635,229.75093432422224,89.42783388378236
264.08383618036635,482.43379411311923,8.362720850122184,203.58529824555137,89.27945949232894
483.8914541311202,679.4588958194546,3.965703183590976,272.5527528790638,96.20016731701998
409.6753532189682,649.9436873084896,8.788154722319554,258.24323240478697,97.71496950725088
210.96546814395498,543.6707104217684,10.140929114194986,182.43651406053394,87.46547875206704
420.64635862180927,488.9360488280117,7.800926170157149,245.03601982354382,94.84639870607525
294.10925334935934,682.0881009079526,18.440331419388286,229.24908222580453,99.88319922593551
417.14360759679374,670.9856277177299,17.183717212899506,265.8486307694269,103.72322441031451
297.6629220569812,646.4526941190229,4.27402770630867,223.3794160474261,90.69689789844824
361.4746710776347,380.4886630648093,1.2093162334147856,215.17092908399505,86.40353810892817
399.47570321866925,579.4858267728841,3.4328538455060986,247.67745892114883,92.99672982015424
446.49548892002696,465.2723331935272,2.8283521814777,243.2221722207862,91.67147452741938
206.48009733568153,525.9204054593254,19.89722683967067,182.09952427333178,92.64254538401282
305.92334519944757,648.4997754431661,3.8367836357021146,226.2648331034303,90.82792334689195
242.31328287992594,306.9560621653494,10.77019709550566,180.20929633914378,85.08894642757666
385.03078081879653,741.3126497737301,9.500367140259291,257.88752100740095,98.4225642124014
492.40886015547255,682.791007127343,1.7571523680738954,272.9964394181488,95.01511171629498
224.83470544694742,465.7386356048149,9.779307452285554,186.3901213210702,87.2722891463988
378.97415103506967,677.4735322943918,2.335610728149573,249.21877006537713,92.90734509616225
323.8595802912864,554.5458763666276,14.320926106799106,231.6006689247159,97.12532862097108
332.6305010059906,391.0077603189992,7.2800482102396025,214.3689365338986,89.65928475612587
458.60009329954715,564.9742005232756,10.122046924758871,261.51022285768806,98.60520876191366
230.18473527917314,711.0809747339651,16.256262832185083,198.97116048439185,94.46450279057106
390.4140984270248,360.2358805053779,7.575398503968032,220.0888410187122,90.6129305362582
257.88422468960795,505.36070502234463,11.006891714894131,203.55940194418295,90.92747792966085
340.1555339469998,384.4777499627674,14.381642287622046,218.9525629645109,94.26696835504778
308.16304035785146,651.4859407696372,4.767027026167012,227.5935290856989,91.5525686589532
334.16671944075256,379.3099607105329,12.964832813737983,216.10904745440106,93.00147196039836
406.9352014155366,524.7981602333303,13.486531743727237,249.63367774460625,98.90100395349397
358.6156692984094,680.7958966584633,7.250929273631376,246.26192209140237,95.4722204465099
305.1290414632802,707.6588174663182,2.1314692548063308,227.8070203817245,90.29201331710189
322.09428634296586,391.31657648516585,0.9149112917251667,208.62491386379062,85.27222942480996
296.5016897756341,391.1094286909005,0.13189160288283652,201.89910702343028,83.7990897938693
346.3371040946338,734.2634410973292,12.591276438440392,247.62284645401087,99.01399916325684
207.15885885841502,663.2632159143604,7.92641683831542,182.5288161839598,87.01331852558124
270.99264295334024,490.3323310967843,12.751333568380224,208.53388076106685,92.53679500589277
243.09677443633558,623.925090789148,16.949407132540998,203.843794361093,95.11797425141198
385.71330903375366,576.0721029070501,2.31920477615152,243.7298122144948,91.83844689924491
386.0067057818118,650.2319197371862,4.731240697848465,250.51665785855533,94.3796754279086
382.9652716627563,686.7976561279198,15.051838058051068,257.19130060733534,101.4617852739806
276.9980308471049,373.49255456890444,19.202622010948577,203.4962098109202,94.35154527273227
280.51977768707025,556.6471365027944,6.6178833000286,213.5271737466794,90.22929843761462
442.2774314067241,631.7931794169715,11.117157723596653,265.0957784793938,99.8610940409358
496.9187829745265,683.6214085824952,1.213672513284949,273.4996241263519,94.78869464480478
247.28313814768038,655.8879698201818,16.620610583506945,206.75856900602764,95.5433202251432
373.9639136106389,683.8967845384182,16.36530971623355,255.21979740604982,101.99373755135397
257.33979453498245,683.6635499521166,4.21143399167425,208.16635783304457,88.80413295133306
482.1807969222192,353.26040034176424,10.166085743596838,231.52262489137735,93.55703638921123
462.5539158611056,568.4627358420266,6.219477232226833,260.27393005567495,95.58209587716486
252.2372347381111,367.68278585611165,13.461486238149723,192.03123761913898,89.25020423087258
440.6161298973101,640.5730754062812,14.171863533889148,267.14827300808287,101.96374130716808
270.3994690128725,457.5955342431655,12.22265058436559,205.8266935582245,91.5817001695008
310.8038721468573,597.502291241648,18.232187814565968,231.65354922469962,99.64549522071233
404.3052359764119,327.1555085171807,5.844095793110016,213.82697029171965,88.61309738399954
498.86089745434947,773.2747534308414,16.086673214316196,288.73510674495657,105.69858017258191
438.6584991068064,773.4773460127017,15.537670497205681,276.03742382908354,104.26014523291862
226.70858397811432,305.0622372038238,1.4782683233498917,170.5626126416687,78.47054895982033
431.02143592064374,546.2205775857391,10.24237550602298,254.7085366196874,97.74993099388055
493.3779011221147,677.89848073024,15.027447687797064,280.482251583295,103.81904565661819
486.25770550769005,522.0517259040544,1.4891341511582712,255.84014748584897,92.3638750009143
252.7547235560425,568.5370004527263,12.007243386449481,204.7629908872828,92.10726680655776
443.0271371376036,305.203856096759,11.941006135660725,216.4485083127071,92.39531522519616
270.15904670922725,701.2541666908512,15.32173181430199,218.48522417867252,96.69496461107647
270.7686606571666,616.860233594228,4.273763829792241,211.63535514368604,88.97654183145895
310.03264646105066,795.4761228412212,15.668388358982108,238.2773776853076,99.91215621698866
227.07511187268923,365.8266637195667,16.989647915935876,183.6120957336434,89.70799502692897
208.2171057420811,716.7559679491386,18.301876930651503,186.64547693464348,93.71243012867328
216.08794320220483,486.8895745147396,19.360662037262173,186.01026913276328,92.67094138418848
435.07444081386564,640.7836852957915,5.112935670088428,261.0326570540152,95.82804054936527
274.1207064694685,536.641989169502,1.3211525911413036,207.82184309937827,86.31167157139842
232.09375815888652,605.9255981254075,9.50435159809302,195.349839141362,89.53649699155625
468.22472837448584,642.84442718624,7.6366122481568315,268.94048925600987,97.72855793310724
366.6519468260375,496.04838344281495,12.537136735572075,237.4244225728414,96.56882407990388
367.96286212750476,482.10363972107655,19.2705848428667,239.88061162924225,100.7169218805946
333.4997858545601,555.5592856532214,19.146962621049674,236.89499796360653,100.65278968223623
277.54633895682093,589.1129216986162,17.099498181427055,218.19585677868702,97.07711647846138
452.75242885815237,387.108111500897,1.6701407118167388,230.17015393310226,89.00668308873406
246.49160872399216,596.3113932815888,12.261275444605362,203.024857028905,92.17115042617016
491.4521519390954,512.605390076533,12.95055766110594,262.3300777037458,99.87533241612958
405.2372927750887,728.4652223916034,11.341507978496907,263.39530845325464,100.12728863718355
321.6543443215985,707.4879344723579,18.727782318419305,240.84043392588066,101.69302145009465
454.7218055273272,719.8458226467019,12.825233143287935,274.8903786271158,102.319579366479
266.4447104756674,686.0306740769148,19.79139874643492,217.92275019081086,99.13086567896524
297.9151223457173,655.2461239069787,6.8923061956092235,224.9519417500729,92.45971584024579
293.58539017559707,306.6026765572849,14.913342692250733,196.12703604756683,90.17794299222311
212.00627691581474,501.17973176526596,9.269343846077067,181.3126827237192,86.4766480060312
471.0725396281159,760.3305401965413,12.740388711324275,280.69773457311635,102.48731669957523
340.4855974355433,304.49387875871713,4.780457600764667,198.8294428753586,85.35472676281911
414.02037706373346,334.7948880627667,16.723920535950544,223.75553744730962,96.17317962740965
350.700250502361,711.5156577839521,11.877989561003346,247.63903117729916,98.50354656602829
222.40372664768262,537.0385761062196,3.508131851428198,186.21820999276488,84.36689917548246
375.6131397860288,679.118964631833,7.897414446576512,251.20969789036167,96.44859164172316
298.68457234396544,538.8620216520599,9.02469649549069,219.99083132864126,92.39302758773874
243.21945944048025,399.4588154212433,11.032362513365488,190.55688008508793,88.00621982106999
313.2571916393682,461.5013843391034,15.747514532565003,221.76290210974975,95.97182064753753
408.63932766816345,520.7833323919591,13.650090324629208,249.65639576620882,98.98219347098119
384.33858914386406,552.3531091587561,13.632316457501808,247.37542599525594,98.8126037066511
366.06371589181674,537.4152451299011,8.111252662058835,238.83438623998046,94.40701500072748
426.7274926404179,754.044395230005,12.880694014512686,270.8029753544121,101.99316811455157
274.724332597066,433.22449368258987,10.188935867694644,204.51151609321133,90.05215047384002
375.6963952269163,698.1040167921667,15.68860452274578,256.1417777196428,101.75881646304425
286.30350069721936,361.0607177275193,0.7363964214204333,195.57131841803007,82.91021579855898
211.86656581872245,370.4585797257772,7.579556068618436,173.8095329090309,83.01915711358036
337.55911793953817,346.8588351516193,5.821042932524973,207.5401040800633,87.54330543788217
454.07244960859896,592.7626820088299,11.01572804744994,263.92387314419346,99.52563197890953
429.9587961753883,510.1775246188514,14.934473837719702,253.31082691511395,100.17345863784003
280.28809875663467,658.8985561021543,15.971587217537692,221.73745885991005,97.30908980447396
239.94761894223086,391.1656922797674,11.878368118634313,188.93355837235754,88.1167656622844
442.8639730307917,564.4159895401497,14.672985158691747,261.2527127489394,101.25873055410233
453.40331479716565,717.1537785907258,4.819754912561014,270.0229399759681,96.92301526728258
433.1930733061567,682.4228552758859,17.259548103697878,270.27386541308965,104.3380977449677
448.9249693679865,586.1686842617337,2.580337529568635,257.56048782717534,93.73503847561255
231.04415778867883,788.9399161793915,6.787071057720418,198.18491181416078,89.3267322526465
331.37260646886034,377.5779057372529,16.245925286880624,217.01609206049133,94.94821576672975
380.35084409290744,554.0259931508258,14.427879780942064,246.99732429139544,99.2363660488107
238.70783902739308,430.24586922451135,8.311677835745899,189.95598310117214,86.71713065317924
268.19582632541847,768.1089972519443,1.2491627857012677,214.43960103800984,88.31120785624779
460.509418276373,443.95664078570644,10.20488657119611,246.52885592936653,96.29545379700684
448.9246381746059,578.4236275459162,19.051773166487433,266.22337749771117,104.53362934694043
471.3512625512963,724.2221953491435,12.255419992977705,278.18711597366695,101.81692495512583
493.8003852311738,689.1342068874824,2.020517388331433,273.8806036428398,95.29973198624977
285.5496245007339,650.930131322868,11.062024485254184,221.68116338931765,94.41786671760975
374.99025038266154,314.55104600701287,5.277706915329492,206.61803530860126,87.0401940554827
289.6816850687505,516.1298316445747,14.73659117602173,217.89612451190658,95.21215942041239
492.599692528969,623.0592233427906,5.55353538984888,270.14253402562287,96.79911818061706
431.1939853635079,382.74709772515644,19.861312559111063,237.8930084275922,100.30713670070918
428.52219007085193,481.935099878571,17.065149716327902,250.92040401065807,100.97638108456948
216.81963747633196,795.6538103590249,2.428629040165402,189.0309859252858,85.56331995548265
477.0574564737684,351.32390292380137,12.864183371050071,232.33139159131744,95.11506011121087
258.5416803605291,758.458403581435,16.86649475088086,215.03654407140584,97.37068606934692
307.15374416730833,382.59221456535704,9.569085472910317,208.36196847235237,89.91947440177084
397.445079740287,539.6880020839408,3.6427506599438297,243.746122255694,92.46527666046103
310.0404677881719,565.1856314558579,1.1646733134698972,221.89938403465706,88.30553690247
417.536490422604,470.7394648057616,14.614683079254714,246.13552241654077,98.8534963620579
311.886424921277,613.2299288916842,14.561976166025328,231.25454416718097,97.53913962987407
386.0348109981273,713.6138548711144,2.1212089603603634,253.0079646275249,93.35149888170764
368.26494753327256,520.3768269971279,16.459066884466612,242.19282831249902,99.61414477721085
207.4374229492904,446.9708460387395,14.550085620405344,178.3166746885712,88.36908319309416
203.46830427045214,799.7088355579208,2.1844701498676122,180.9796356999922,84.22740376785747
249.86001404986774,414.2568748261021,17.36113493414141,196.906090610448,92.65803685275188
356.31549088440886,639.7091231868872,18.096215837521473,248.51493917539497,101.99403503867937
388.26345251869486,358.60849352179616,8.35892742540027,219.9183662406774,91.00845880477583
360.6023645158531,456.59689656304494,9.891977305840388,230.38709950709318,93.86550845910767
395.8176194186155,554.7753178252215,7.615689827651697,246.96321917682383,95.25372498768874
367.87397315707744,354.6639406587392,1.7263092452595763,211.95439554732457,86.09622642901186
260.40041135928516,583.0545051793406,19.766708500045024,211.60142755795422,97.61915843580097
215.2283319347375,455.9063918615633,12.78599723303314,182.19981774151023,88.14525907441997
418.5922820403571,483.34678211461994,19.077042320208083,250.45779093440476,102.08454735948256
279.35148087833704,475.1893895065956,16.08452359194426,212.0004553791617,94.81868015439608
301.48166822757065,328.90040473179573,7.624756857635562,197.9016645592592,86.77170835744505
439.4402962364968,385.3561010881494,17.00158610635539,237.74784842729608,98.69336456642523
458.8241788537072,524.2120067522095,12.15548141499143,258.29229996376205,99.25646275429388
468.6512751096475,381.71082739530266,10.117077944531903,236.33050351140156,94.15081389115342
421.56440653635207,370.5027808030042,18.289028836797666,233.22924739216396,98.65889302280564
408.5484283215775,527.6223615471624,1.35502613387541,243.5100508116087,91.06176060408949
245.36086256170955,575.734956222183,2.3270258518090325,198.26362146509945,85.76094210292447
385.7351989914147,636.2946945207,13.338141842797437,253.93813975090896,99.84050250386922
332.16744228474766,567.2412414106363,3.6676380929965013,229.93686253986118,90.81400862528047
273.06346574537827,373.6267308783039,7.776612769047791,196.88837899781157,87.02356693301934
495.4512172977756,716.0618856120916,10.520885209360184,281.09698024070644,101.29814619933383
269.6163430528786,627.0921419157648,19.03821791915962,217.12527858798023,98.26545700653132
291.96595396398914,378.1627662588869,0.24067900899513273,199.10691540100493,83.33145798534034
307.04881937166726,655.2118734874689,8.140893022998974,228.81536450071033,93.68871285421092
495.22922130213016,527.2441215925635,2.8013554427404763,258.54708737827434,93.5572468532311
295.3007293887301,385.90912266351035,16.16130935359443,208.9150278662306,93.6640998786311
271.78975144598223,356.8522023028508,12.378596578735547,196.6824196934367,89.33654266545824
482.7430454126239,771.8552454359747,16.737571824871416,285.9466412027315,105.63481364980262
477.974377331547,672.8050373313351,1.9759830229116804,269.8523355127125,94.63516316221846
490.97397838584243,500.17479832351677,3.4797192109924957,254.82834329695638,93.37880278332172
482.2499645991334,770.0931652305384,6.954243164484968,280.2274863808063,99.06468022366937
313.1391181398732,482.88102062843075,16.410124163252885,223.91290763630897,96.80748932163206
299.6139256517311,666.2648018117459,1.9950317497957748,224.0182937465695,89.55320907363658
483.6934237584932,714.8393214746875,18.13130127774563,283.2367220162082,106.02425849475742
347.68848646904155,401.0172569230096,14.335730552538863,222.91672355178213,94.95641317692083
471.218369107099,324.08509807194014,17.20188155030067,227.84558460841833,96.71281571560375
325.9112602712958,442.145754248612,16.809312144887365,223.9319994380011,96.76133283091164
225.86638979901244,728.7499410858734,3.037411863778232,193.14289382158472,86.22642779292642
377.01186157317,740.8882531896197,11.841481122606648,256.8020472973306,99.69587555543661
236.86824089795516,502.46997150028056,2.007713624130789,191.04585624310894,84.02317298014638
335.38918888576916,633.5071954370783,11.320764554993243,238.62916838511114,96.71075747757104
307.1371832517198,795.6588663625155,18.84042584869795,238.40545843800788,101.80973978801731
440.9852236662283,311.74561044417845,0.5787012766848476,210.46338133551197,85.31415175753041
354.2836447490643,384.44064776459606,19.489960546845847,224.77617978657332,98.02853527635457
407.8133751354011,554.8728634276085,14.419414886861352,253.24390817097316,100.0473030216745
358.086128726522,498.90482688452016,8.947070749786871,233.79152198363184,94.02078907856078
314.66331968804826,603.6826321595938,19.64404085060493,233.94772651307795,100.81358945982822
365.13801656989597,747.0642989176265,4.917957026297715,250.3460242387563,94.82016462717607
395.70452598867206,690.5709755189209,2.2067782975866512,254.1482552916803,93.45722046109397
228.27573266168878,797.2955286462327,16.73185394299886,199.53308274944587,95.20682817409413
406.1896351385162,656.1126295259197,11.914434560932419,259.5119907409981,99.75262277983136
265.4807811203656,439.60263913102466,13.81904953578257,203.34225773522513,91.94338592335859
308.29520749872836,621.6519623149306,13.392066608310454,229.91426258860582,96.72330726987533
305.008191192322,355.61222623161376,0.3944277141833852,199.1839808976818,83.28389754651624
326.6040819366211,520.1558809215571,3.565949741043608,224.76139125835797,89.8215635306445
241.54231174538324,690.3510640937177,19.51148808907586,205.63248695578963,97.21288073697846
445.7828521227115,690.6514656512807,0.33794686381321437,264.22107219028044,93.49847407734933
418.4426420502944,672.8031843961296,17.837774853796475,266.6172115660903,104.2150050720816
465.200852354352,794.4324633413632,2.9271370601235702,276.0588983369101,96.07695597436343
480.6850721747145,502.9836210318673,13.180247107123984,259.6696566211576,99.54015408133414
222.1738790425667,496.61312683347654,13.625617569481307,187.75937925720012,89.87283952470052
387.07495861283337,575.7671307778003,11.004096092875084,248.59458169499354,97.53516214354956
376.98241287509336,727.5922909699345,6.769225142578339,253.64773135331924,96.24440659815745
314.2713426292391,389.599373130839,11.25463825698378,211.94480404433438,91.46318288451965
273.54132564747715,560.205177401212,15.003416021256458,214.37962538073236,95.1513140755704
409.74619630977105,312.9718702015183,8.078720882921154,212.4242304734211,89.57831426555508
212.39403802543387,377.4980867518751,10.312905167631715,175.53571456650255,84.85754960636478
227.4311943147446,372.0543196765003,0.5386697225808112,177.79717665752725,79.97452295188944
295.17314661856267,468.3563687924252,16.474329987887167,217.08786408976195,95.74417988754493
375.86456569010033,572.3898186503097,5.423956878731422,242.7433346315018,93.50984678064117
485.8056026242669,402.4429358845799,1.6555468356719505,237.00823287311658,89.71615315579051
214.64975000194465,602.9485557282238,5.380492797092479,184.7788623962395,85.61276610587592
385.8945209963548,373.36280173532316,11.436472772165187,224.13888510931343,93.41548569424533
246.1811217732986,608.0097589986588,6.789944010402391,201.41163387700297,88.91564387076717
496.6624469622175,613.2010981771871,15.75487933140354,275.89825835431066,103.55630550941025
203.96606493906108,614.6868021216603,6.348102211140995,179.24044824317434,85.3447524240271
449.8492730125482,667.651500321778,8.100486885881939,267.67722604159724,98.47898661178932
453.67363657252986,623.9476223408354,16.160812148372475,269.51104641257945,103.38078520656175
401.9580218725349,649.9438161112168,1.3693644934967986,252.55606257071628,92.63305577495208
358.8036466132073,485.33509666087514,16.454751071777515,236.54589032089183,98.64432397133261
296.0829614719259,711.2073306962693,14.07054630425969,229.35386132307573,97.47572400477111
417.0989810882226,744.1735113401205,8.59021584352018,265.72639326160305,98.7911530419132
221.65277196978695,420.78394052142573,8.214720430071523,181.86922702792563,85.26417674405428
436.96085300373824,527.8327584976842,18.32313759849289,258.4912417109867,102.91201238096407
382.41854187160675,572.7096858179249,11.151922691776523,247.32242254188003,97.44558898288925
221.14358129549007,590.9637591487524,0.8800780708372336,186.57754431758102,83.33036365430985
492.67628675986924,605.1742578979736,9.980137561260685,271.073697509677,99.48774956584137
292.40791785525766,569.2204550641258,17.731702527465476,223.2822794433954,98.036487082946
313.2339015142594,705.8779015076632,2.29354866364893,230.7170064608423,90.74371434655475
270.2150286499206,701.2369397384741,9.663705440546828,216.4595255154174,93.14708564524494
249.8173109255101,759.6961793224912,8.187365544421608,207.8914686913233,91.37974973845049
487.55163713430346,392.8086452447333,10.274563682798213,240.8223861884469,95.09000218809246
272.66809657412807,658.1715426543607,12.508203883453966,217.15233502580392,94.6721540449865
478.9857315498044,367.46343918259146,2.6422704965411703,229.5461146699942,89.0940279082029
235.32813222249428,652.5053656536885,4.694545913983372,196.82050979374483,87.31889978618835
430.19515345044056,782.3604614690493,18.392494700392813,276.03388244850646,106.02498499457033
239.52394895080403,746.4286643097071,2.6217787818320715,200.61857923060762,87.13732716507862
334.39062821662526,623.4889946873734,10.652733109754639,237.44443896692127,96.12028125683067
